source_id,target_id,freq,avg_conf,npmi,lr_log,slope_log1p,weight_final,final_score,status,first_year,last_year,is_emerging,action_match,type
2469,10455,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2020,2020,False,1,TECH_FUNC
1960,8439,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2024,2024,False,1,TECH_FUNC
2043,8054,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
2120,8030,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
2044,8525,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2018,2018,False,1,TECH_FUNC
3075,12857,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
2940,202,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
3104,1502,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
2657,13376,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2023,2023,False,1,TECH_FUNC
2710,13378,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2023,2023,False,1,TECH_FUNC
2582,11562,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2018,2018,False,1,TECH_FUNC
2768,12261,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2015,2015,False,1,TECH_FUNC
642,11882,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2016,2016,False,1,TECH_FUNC
883,3413,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2010,2010,False,1,TECH_FUNC
884,3414,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2010,2010,False,1,TECH_FUNC
984,4162,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2016,2016,False,1,TECH_FUNC
588,2955,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2021,2021,False,1,TECH_FUNC
1575,2896,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2020,2020,False,1,TECH_FUNC
1619,6584,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2025,2025,False,1,TECH_FUNC
1482,6811,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2017,2017,False,1,TECH_FUNC
1517,6198,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2010,2010,False,1,TECH_FUNC
1749,6465,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2011,2011,False,1,TECH_FUNC
1724,551,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2023,2023,False,1,TECH_FUNC
1659,7547,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2024,2024,False,1,TECH_FUNC
1652,7590,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2019,2019,False,1,TECH_FUNC
1376,1785,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2016,2016,False,1,TECH_FUNC
1336,669,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5182155581978526,suppressed,2020,2020,False,1,TECH_FUNC
2319,970,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2022,2022,False,1,TECH_FUNC
2196,9312,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2023,2023,False,1,TECH_FUNC
2526,10490,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2023,2023,False,1,TECH_FUNC
2424,10381,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2023,2023,False,1,TECH_FUNC
2088,8898,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2024,2024,False,1,TECH_FUNC
2001,9097,1,0.7285,0.9999973212502988,8.468842920947191,,0.182125,0.5180804230627175,suppressed,2023,2023,False,1,TECH_FUNC
